x,y,sigma,sigma_vee,psi
-1,0.40000000000000002,0.0014012116059578022,0.0014012035042349808,-0.36672590838450725
-1,0.59999999999999998,0.0013993721442326721,0.0013993721442326721,-0.37931650840037928
-1,0.80000000000000004,0.0013975545157488879,0.0013975432013269779,-0.39189049087702704
-1,1,0.0013957458857774573,0.0013957175499428032,-0.40444184414322804
-1,1.2,0.0013939276128349537,0.0013938975852261133,-0.41695410157047114
-1,1.3999999999999999,0.0013921050463205694,0.001392083326800045,-0.42942712824969032
-1,1.6000000000000001,0.0013903002974661376,0.0013902741500861119,-0.44186521815798085
-1,1.8,0.0013884789920005686,0.0013884669069249519,-0.45429001489095572
-1,2,0.0013866815359101,0.0013866620249307778,-0.46669857860090258
-1,2.2000000000000002,0.0013848828466352903,0.0013848591116950018,-0.47909360709686277
-1,2.3999999999999999,0.0013830561984592257,0.0013830561984592257,-0.49148863559282302
-0.80000000000000004,-2.3999999999999999,0.0014269088502502079,0.0014269013548102772,-0.19005318567934393
-0.80000000000000004,-2.2000000000000002,0.0014249994951289881,0.0014249573499752746,-0.20341821891998721
-0.80000000000000004,-2,0.0014230643221826559,0.0014230306429701503,-0.216664329580217
-0.80000000000000004,-1.8,0.0014211292351235586,0.0014211292351235586,-0.22973650852553484
-0.80000000000000004,-1.6000000000000001,0.0014192577232937924,0.0014192490605506309,-0.24266270871441223
-0.80000000000000004,-1.3999999999999999,0.001417379238859493,0.0014173722213032982,-0.25556597853982455
-0.80000000000000004,-1.2,0.0014155152088466427,0.0014155089527034539,-0.26837595016375454
-0.80000000000000004,-1,0.0014136697431549605,0.0014136530890006651,-0.28113501312042755
-0.80000000000000004,-0.80000000000000004,0.0014118135827888901,0.0014117979027653464,-0.29388941848824329
-0.80000000000000004,-0.59999999999999998,0.0014099690532787101,0.0014099522876615245,-0.30657802232701908
-0.80000000000000004,-0.40000000000000002,0.001408139376403577,0.0014081116375737794,-0.31923249168026629
-0.80000000000000004,-0.20000000000000001,0.0014062943082077863,0.0014062717070283501,-0.33188201418009305
-0.80000000000000004,0,0.0014044506310163377,0.001404434088321901,-0.3445156427869307
-0.80000000000000004,0.20000000000000001,0.0014026109720972975,0.0014025990217013623,-0.35713172580313413
-0.80000000000000004,0.40000000000000002,0.0014007851206401447,0.0014007671438330486,-0.36972588614779101
-0.80000000000000004,0.59999999999999998,0.001398947691639999,0.0013989352659647351,-0.38232004649244644
-0.80000000000000004,0.80000000000000004,0.0013971411961529268,0.0013971037331198988,-0.3949118348006958
